-3	-0.999977878183746
-2.9	-0.999958875790418
-2.8	-0.999924968144833
-2.7	-0.999865658691838
-2.6	-0.999764292944238
-2.5	-0.999593012962763
-2.4	-0.999311514156361
-2.3	-0.998856861799736
-2.2	-0.998137199496374
-2.1	-0.997020220689681
-2	-0.995322065658113
-1.9	-0.992790324362476
-1.8	-0.989090467935014
-1.7	-0.983790472303551
-1.6	-0.976348423387071
-1.5	-0.966105196337888
-1.4	-0.952285081062019
-1.3	-0.934001616063085
-1.2	-0.910313965259379
-1.1	-0.880205061091025
-0.999999999999998	-0.84270078667843
-0.899999999999998	-0.796908207431421
-0.799999999999998	-0.742100497389825
-0.699999999999998	-0.677800843818202
-0.599999999999998	-0.603855842610518
-0.499999999999998	-0.520499936920213
-0.399999999999998	-0.428392318557621
-0.299999999999998	-0.328626715663173
-0.199999999999998	-0.222702569079601
-0.0999999999999985	-0.112462912903955
1.52655665885959E-15	1.72253473124809E-15
0.100000000000002	0.112462912903958
0.200000000000002	0.222702569079604
0.300000000000002	0.328626715663176
0.400000000000002	0.428392318557625
0.500000000000002	0.520499936920216
0.600000000000002	0.60385584261052
0.700000000000002	0.677800843818204
0.800000000000001	0.742100497389827
0.900000000000001	0.796908207431423
1	0.842700786678431
1.1	0.880205061091026
1.2	0.91031396525938
1.3	0.934001616063085
1.4	0.952285081062019
1.5	0.966105196337889
1.6	0.976348423387071
1.7	0.983790472303552
1.8	0.989090467935015
1.9	0.992790324362477
2	0.995322065658113
2.1	0.997020220689681
2.2	0.998137199496374
2.3	0.998856861799736
2.4	0.999311514156361
2.5	0.999593012962763
2.6	0.999764292944238
2.7	0.999865658691838
2.8	0.999924968144833
2.9	0.999958875790419
