0	-1
1	-1
2	-1
3	1
4	1
5	1
6	1
7	1
8	0
9	0
10	0


0	-1
0.1	-1
0.2	-1
0.3	-1
0.4	-1
0.5	-1
0.6	-1
0.7	-1
0.8	-1
0.9	-1
1	-1
1.1	-1
1.2	-1
1.3	-1
1.4	-1
1.5	-1
1.6	-1
1.7	-1
1.8	-1
1.9	-1
2	-1
2.1	-0.944
2.2	-0.791999999999999
2.3	-0.567999999999998
2.4	-0.295999999999998
2.5	2.66453525910038E-15
2.6	0.296000000000003
2.7	0.568000000000003
2.8	0.792000000000002
2.9	0.944000000000002
3	1
3.1	1
3.2	1
3.3	1
3.4	1
3.5	1
3.6	1
3.7	1
3.8	1
3.9	1
4	1
4.1	1
4.2	1
4.3	1
4.4	1
4.5	1
4.6	1
4.7	1
4.8	1
4.9	1
5	1
5.1	1
5.2	1
5.3	1
5.4	1
5.5	1
5.6	1
5.7	1
5.8	1
5.9	1
5.99999999999999	1
6.09999999999999	1
6.19999999999999	1
6.29999999999999	1
6.39999999999999	1
6.49999999999999	1
6.59999999999999	1
6.69999999999999	1
6.79999999999999	1
6.89999999999999	1
6.99999999999999	1
7.09999999999999	0.972000000000005
7.19999999999999	0.896000000000009
7.29999999999999	0.784000000000013
7.39999999999999	0.648000000000015
7.49999999999999	0.500000000000016
7.59999999999999	0.352000000000016
7.69999999999999	0.216000000000014
7.79999999999999	0.104000000000011
7.89999999999999	0.0280000000000065
7.99999999999999	0
8.09999999999999	0
8.19999999999999	0
8.29999999999999	0
8.39999999999999	0
8.49999999999999	0
8.59999999999999	0
8.69999999999999	0
8.79999999999998	0
8.89999999999998	0
8.99999999999998	0
9.09999999999998	0
9.19999999999998	0
9.29999999999998	0
9.39999999999998	0
9.49999999999998	0
9.59999999999998	0
9.69999999999998	0
9.79999999999998	0
9.89999999999998	0
9.99999999999998	0


0	-1
0.1	-0.982123309431086
0.2	-0.965330054654227
0.3	-0.95070367146148
0.4	-0.939327595644898
0.5	-0.932285262996538
0.6	-0.930660109308455
0.7	-0.935535570372704
0.8	-0.947995081981341
0.9	-0.969122079926422
1	-1
1.1	-1.04062884220208
1.2	-1.08667486336443
1.3	-1.13272088452679
1.4	-1.17334972672886
1.5	-1.20314421101039
1.6	-1.21668715841108
1.7	-1.20856138997066
1.8	-1.17334972672886
1.9	-1.1056349897254
2	-0.999999999999999
2.1	-0.852955033338584
2.2	-0.670525910831973
2.3	-0.461568771477233
2.4	-0.23493975427143
2.5	0.000505001788369569
2.6	0.2359093577051
2.7	0.462417174481695
2.8	0.671172313121087
2.9	0.853318634626212
3	1
3.1	1.10498137501969
3.2	1.17167216561991
3.3	1.20568289303963
3.4	1.21262407851787
3.5	1.19810624329362
3.6	1.16773990860588
3.7	1.12713559569365
3.8	1.08190382579593
3.9	1.03765512015171
4	0.999999999999999
4.1	0.973279843676148
4.2	0.956976045592025
4.3	0.949409151101385
4.4	0.948899705557986
4.5	0.953768254315584
4.6	0.962335342727934
4.7	0.972921516148795
4.8	0.983847319931922
4.9	0.993433299431071
5	1
5.1	1.00234458621444
5.2	1.0011407179188
5.3	0.997523683369806
5.4	0.99262877082422
5.5	0.987591268538784
5.6	0.983546464770245
5.7	0.981629647775351
5.8	0.982976105810847
5.9	0.988721127133481
5.99999999999999	0.999999999999999
6.09999999999999	1.01730273502917
6.19999999999999	1.03844207076748
6.29999999999999	1.06053738736323
6.39999999999999	1.08070806496473
6.49999999999999	1.0960734837203
6.59999999999999	1.10375302377825
6.69999999999999	1.10086606528688
6.79999999999999	1.08453198839451
6.89999999999999	1.05187017324945
6.99999999999999	1.00000000000001
7.09999999999999	0.927156094751722
7.19999999999999	0.836450297831843
7.29999999999999	0.73231781072124
7.39999999999999	0.619193834900786
7.49999999999999	0.501513571851353
7.59999999999999	0.383712223053812
7.69999999999999	0.270224989989035
7.79999999999999	0.165487074137894
7.89999999999999	0.0739336769812611
7.99999999999999	8.10462807976364E-15
8.09999999999999	-0.0531797156152181
8.19999999999999	-0.087250767058671
8.29999999999999	-0.10494726042683
8.39999999999999	-0.109003301816175
8.49999999999999	-0.102152997323186
8.59999999999999	-0.0871304530443409
8.69999999999999	-0.0666697750761207
8.79999999999998	-0.0435050695150046
8.89999999999998	-0.0203704424574722
8.99999999999998	-2.77555756156289E-15
9.09999999999998	0.0154490963027657
9.19999999999998	0.0260069498538408
9.29999999999998	0.0322203519932101
9.39999999999998	0.0346360940608613
9.49999999999998	0.0338009673967823
9.59999999999998	0.0302617633409605
9.69999999999998	0.0245652732333839
9.79999999999998	0.0172582884140401
9.89999999999998	0.00888760022291686
9.99999999999998	1.74860126378462E-15
