1	1	0
2	1	0
3	2	0.693147180559945
4	6	1.79175946922806
5	24	3.17805383034795
6	120	4.78749174278205
7	720	6.57925121201010
8	5040	8.52516136106542
9	40320	10.6046029027453
10	362880	12.8018274800815
11	3628800	15.1044125730755
12	39916800	17.5023078458739
13	479001600	19.9872144956619
14	6227020800.00000	22.5521638531234
15	87178291200.0000	25.1912211827387
16	1307674368000.00	27.8992713838409
17	20922789888000.0	30.6718601060807
18	355687428096000	33.5050734501369
19	6.40237370572800e+15	36.3954452080331
20	1.21645100408832e+17	39.3398841871995
